id,name,age,city,salary
30908,David,26,New York,63470
30909,Charlie,46,Houston,51137
30910,Alice,42,Chicago,63475
30911,Alice,26,New York,41034
30912,David,46,New York,61359
30913,Charlie,34,New York,99583
30914,Bob,28,Houston,58629
30915,David,50,Houston,77738
30916,David,47,Houston,56051
30917,Charlie,57,Chicago,70129
30918,Charlie,53,Los Angeles,48680
30919,Alice,45,Houston,73087
30920,Bob,35,Houston,97484
30921,Charlie,25,Los Angeles,56268
30922,Alice,24,New York,81172
30923,David,32,Chicago,45777
30924,David,43,Houston,36875
30925,Alice,42,Chicago,37555
30926,Charlie,53,Houston,90237
30927,David,43,New York,82435
30928,David,49,Houston,91215
30929,Bob,36,Los Angeles,81906
30930,David,39,Chicago,65686
30931,Alice,44,Los Angeles,86143
30932,David,59,Los Angeles,49717
30933,Charlie,44,New York,42347
30934,Bob,32,Los Angeles,75708
30935,Charlie,58,Los Angeles,83092
30936,Alice,55,Houston,92504
30937,David,21,Chicago,87074
30938,Charlie,53,Chicago,64487
30939,Bob,43,New York,40003
30940,David,29,Houston,54934
30941,Alice,47,Houston,91251
30942,Bob,28,Los Angeles,81697
30943,Alice,41,New York,76580
30944,Bob,47,Los Angeles,50175
30945,David,31,Chicago,80013
30946,Bob,50,Houston,88128
30947,Alice,53,Chicago,81385
30948,Alice,56,Houston,49389
30949,Alice,23,Los Angeles,40902
30950,Alice,40,New York,92899
30951,Charlie,24,Chicago,91715
30952,David,31,Chicago,74162
30953,Charlie,55,Chicago,84895
30954,Charlie,56,Chicago,38003
30955,Charlie,33,New York,42801
30956,Charlie,57,Chicago,85417
30957,David,37,Los Angeles,43506
30958,Bob,32,Chicago,92204
30959,Bob,35,Houston,90392
30960,Charlie,49,Houston,91295
30961,David,59,Chicago,94642
30962,David,59,Houston,74419
30963,Charlie,30,Houston,60877
30964,David,22,Los Angeles,72951
30965,David,54,New York,53182
30966,Bob,45,New York,97163
30967,Alice,52,Chicago,68965
30968,Alice,32,Chicago,92127
30969,Bob,43,New York,40286
30970,Bob,35,Los Angeles,59994
30971,Charlie,57,New York,96314
30972,Alice,51,Los Angeles,88687
30973,Charlie,47,Los Angeles,54249
30974,Bob,27,Los Angeles,71864
30975,Bob,45,Houston,60011
30976,Charlie,39,Houston,40456
30977,Alice,51,Los Angeles,47946
30978,Bob,57,New York,40841
30979,Bob,50,Los Angeles,95214
30980,Alice,38,Houston,74592
30981,Alice,57,Houston,78839
30982,Bob,59,Chicago,92786
30983,Charlie,54,Houston,81567
30984,Alice,44,Houston,60100
30985,Bob,59,New York,87186
30986,David,40,New York,61986
30987,Bob,31,Chicago,73749
30988,Charlie,51,Houston,53741
30989,David,23,Los Angeles,89622
30990,Alice,47,Los Angeles,78464
30991,Charlie,48,Houston,98194
30992,Bob,46,Chicago,68200
30993,David,57,Houston,96129
30994,David,35,Chicago,57589
30995,Alice,58,New York,91997
30996,Bob,20,Los Angeles,92156
30997,Charlie,43,Los Angeles,47636
30998,Bob,32,Los Angeles,88852
30999,Alice,30,New York,55863
31000,Alice,40,New York,78015
31001,David,29,New York,69641
31002,Alice,47,Los Angeles,59731
31003,Bob,25,New York,62158
31004,Charlie,58,New York,75281
31005,Alice,44,New York,82599
31006,Charlie,42,Houston,45457
31007,Bob,33,Los Angeles,30257
31008,Charlie,51,Los Angeles,88106
31009,Charlie,53,Los Angeles,84047
31010,David,49,Chicago,52082
31011,Bob,30,New York,60784
31012,Charlie,22,Los Angeles,93180
31013,Bob,20,Houston,84662
31014,David,35,Los Angeles,64808
31015,Bob,48,Houston,66372
31016,Bob,39,Chicago,80263
31017,David,59,Chicago,56201
31018,Charlie,39,New York,73395
31019,Bob,26,Los Angeles,59055
31020,Bob,46,Los Angeles,80460
31021,David,33,Los Angeles,99286
31022,David,51,Houston,81170
31023,David,22,New York,98128
31024,David,58,Chicago,32747
31025,Alice,53,New York,92408
31026,Charlie,55,Los Angeles,54446
31027,Alice,35,Los Angeles,58149
31028,David,37,Houston,89825
31029,David,42,New York,83186
31030,Charlie,27,Houston,92413
31031,David,55,Chicago,45087
31032,Alice,52,New York,91589
31033,Charlie,45,New York,40742
31034,Alice,37,New York,80791
31035,Alice,28,Chicago,95515
31036,Bob,27,New York,68213
31037,Alice,32,New York,69372
31038,David,48,Houston,41277
31039,Alice,54,Houston,74510
31040,Alice,51,Chicago,53191
31041,Alice,46,New York,79523
31042,Charlie,24,New York,59404
31043,Alice,26,New York,69109
31044,David,20,Houston,70373
31045,David,26,New York,69915
31046,Alice,45,Los Angeles,63825
31047,Bob,50,Houston,42085
31048,Bob,59,Los Angeles,70520
31049,Bob,22,Chicago,63340
31050,Bob,57,Houston,34206
31051,Charlie,57,Los Angeles,45015
31052,Alice,56,Houston,71081
31053,Alice,29,Houston,70234
31054,Charlie,47,Chicago,88982
31055,Bob,26,Chicago,63540
31056,Alice,32,Los Angeles,91909
31057,Bob,35,New York,97723
31058,Charlie,44,Los Angeles,48100
31059,Charlie,20,Houston,48157
31060,Bob,30,Houston,58717
31061,David,34,New York,62803
31062,Alice,36,Chicago,97822
31063,Bob,39,Chicago,30895
31064,Bob,59,Los Angeles,66667
31065,Bob,59,Chicago,45020
31066,Bob,47,Chicago,62311
31067,Alice,40,Los Angeles,59840
31068,Alice,39,New York,70551
31069,Bob,27,New York,34359
31070,David,57,Los Angeles,74955
31071,Bob,41,Houston,72333
31072,David,35,New York,64988
31073,David,45,Los Angeles,89986
31074,David,38,New York,43968
31075,David,48,Los Angeles,41867
31076,David,58,Los Angeles,30240
31077,Alice,51,Houston,67011
31078,Bob,43,New York,94123
31079,Charlie,41,Houston,84261
31080,Alice,46,Houston,32113
31081,Alice,46,Los Angeles,48462
31082,Charlie,50,Houston,94611
31083,Alice,31,New York,78962
31084,David,39,Houston,51799
31085,Charlie,30,Houston,42333
31086,Charlie,34,New York,73440
31087,Bob,45,Los Angeles,30783
31088,Bob,21,Houston,94192
31089,Bob,20,New York,54441
31090,Alice,59,Los Angeles,63444
31091,David,43,New York,93160
31092,David,36,Chicago,41029
31093,Alice,52,Chicago,33196
31094,Charlie,51,Chicago,59170
31095,Charlie,33,New York,73482
31096,David,34,New York,49260
31097,David,59,Chicago,65878
31098,Alice,40,Chicago,72571
31099,Alice,44,Chicago,76277
31100,Alice,56,Los Angeles,65578
31101,Charlie,51,Houston,56413
31102,Alice,23,Houston,37505
31103,Bob,50,Chicago,40335
31104,Alice,51,Los Angeles,34662
31105,Bob,23,Chicago,97173
31106,Bob,29,Chicago,65947
31107,Alice,22,Chicago,99534
31108,Bob,32,Los Angeles,56077
31109,Bob,56,Los Angeles,74752
31110,Bob,46,Houston,78006
31111,David,32,Houston,98183
31112,David,46,Los Angeles,96656
31113,Bob,53,New York,60974
31114,David,45,Chicago,48933
31115,Charlie,35,Chicago,73978
31116,Alice,42,Chicago,35774
31117,Alice,21,New York,60522
31118,Charlie,24,Chicago,91776
31119,Charlie,47,Houston,89297
31120,Alice,49,New York,38929
31121,Charlie,54,Los Angeles,57267
31122,Bob,42,New York,49551
31123,Charlie,28,Chicago,53522
31124,Alice,50,Los Angeles,32353
31125,Bob,44,Los Angeles,69269
31126,Alice,27,Los Angeles,62433
31127,David,59,Los Angeles,43010
31128,Charlie,36,Chicago,72664
31129,David,24,Houston,99129
31130,Bob,21,Los Angeles,67057
31131,Bob,56,Chicago,74127
31132,Charlie,42,Los Angeles,54024
31133,Alice,28,Houston,45940
31134,Charlie,40,Los Angeles,95855
31135,Charlie,36,Houston,80804
31136,Charlie,34,Los Angeles,52423
31137,David,35,Los Angeles,83689
31138,Alice,42,Chicago,95952
31139,Alice,40,Houston,77010
31140,David,51,Chicago,93774
31141,David,37,Los Angeles,80041
31142,Charlie,40,New York,60979
31143,Bob,42,Los Angeles,80673
31144,Bob,57,Los Angeles,91038
31145,Bob,43,New York,78107
31146,David,26,Los Angeles,33834
31147,Alice,28,Los Angeles,42960
31148,Charlie,28,New York,53847
31149,David,43,Houston,51380
31150,David,42,Chicago,37858
31151,Bob,40,Chicago,59020
31152,Bob,32,Los Angeles,78034
31153,Charlie,33,Houston,89422
31154,Charlie,27,Houston,43629
31155,Alice,32,Chicago,59544
31156,Alice,49,Houston,76413
31157,Charlie,58,Chicago,64593
31158,Charlie,54,New York,76331
31159,Charlie,53,Houston,74402
31160,Bob,43,Houston,78831
31161,Alice,45,Houston,61148
31162,Charlie,28,Houston,86125
31163,David,48,New York,91679
31164,Charlie,59,Los Angeles,45689
31165,Bob,45,Chicago,43105
31166,Alice,38,Houston,36061
31167,David,57,Los Angeles,54544
31168,David,52,Houston,69023
31169,Bob,49,Houston,30937
31170,Charlie,31,Chicago,86321
31171,Bob,41,Houston,96013
31172,Charlie,30,Houston,34747
31173,David,43,Chicago,41137
31174,Alice,52,Houston,91397
31175,David,35,Houston,58914
31176,Charlie,51,Houston,44012
31177,Alice,56,Los Angeles,74984
31178,David,52,Los Angeles,40390
31179,Charlie,37,New York,81053
31180,Bob,37,Chicago,95297
31181,Charlie,29,Chicago,35298
31182,Bob,34,Houston,64040
31183,David,46,New York,96247
31184,Bob,46,Chicago,40639
31185,Bob,56,Los Angeles,30945
31186,Charlie,48,Chicago,49045
31187,Charlie,38,Houston,46932
31188,David,41,Houston,47514
31189,Charlie,20,New York,49102
31190,David,55,New York,39534
31191,Alice,20,New York,90744
31192,Charlie,40,Los Angeles,67294
31193,Bob,33,New York,68914
31194,Bob,46,Los Angeles,62419
31195,Alice,54,Los Angeles,57479
31196,David,22,Houston,52458
31197,Charlie,32,Los Angeles,44189
31198,Bob,33,New York,40154
31199,Alice,41,Houston,66205
31200,Bob,23,New York,83526
31201,David,40,Houston,56375
31202,Alice,57,Chicago,73244
31203,Charlie,48,Chicago,54305
31204,Alice,32,Los Angeles,37634
31205,Charlie,22,Chicago,92956
31206,Alice,57,New York,56768
31207,David,38,Chicago,73857
31208,Bob,39,Chicago,79204
31209,David,43,Houston,59716
31210,Alice,29,Chicago,48848
31211,Bob,23,Los Angeles,61623
31212,Bob,46,New York,39606
31213,Alice,22,Chicago,66889
31214,Bob,36,New York,84186
31215,Bob,51,Houston,49002
31216,David,52,Houston,81702
31217,Charlie,47,Los Angeles,47916
31218,Charlie,46,Houston,46163
31219,Charlie,47,New York,69140
31220,Alice,47,Chicago,91752
31221,Alice,29,New York,91434
31222,Bob,38,Los Angeles,98566
31223,Alice,58,Houston,36017
31224,David,22,Houston,97761
31225,Bob,22,Houston,92019
31226,Alice,34,New York,86942
31227,David,21,Houston,92885
31228,Bob,24,Chicago,30865
31229,Charlie,20,Chicago,35300
31230,David,32,New York,91612
31231,Charlie,30,Los Angeles,38291
31232,Bob,47,Chicago,54168
31233,Alice,58,Los Angeles,70641
31234,Bob,35,Los Angeles,52825
31235,Bob,59,Houston,79757
31236,Charlie,21,Los Angeles,89562
31237,Alice,28,Chicago,59217
31238,Alice,25,Houston,38866
31239,David,22,Houston,82132
31240,Bob,42,Chicago,87604
31241,Bob,49,Houston,93006
31242,Bob,46,New York,70443
31243,Bob,21,Houston,34656
31244,David,59,New York,49117
31245,Alice,46,Chicago,37725
31246,Bob,21,Houston,52262
31247,David,55,Chicago,41649
31248,Charlie,35,Los Angeles,52903
31249,Charlie,27,Chicago,84210
31250,Alice,40,Los Angeles,50564
31251,Alice,52,New York,95375
31252,Charlie,50,Chicago,70129
31253,Bob,35,Los Angeles,31696
31254,Bob,45,Houston,74099
31255,Bob,43,Houston,92927
31256,Alice,41,Houston,83381
31257,Bob,22,New York,33585
31258,Bob,30,Los Angeles,97777
31259,David,48,Houston,43011
31260,Alice,45,Houston,59013
31261,Bob,29,Houston,32219
31262,Bob,33,Chicago,44305
31263,Bob,29,Chicago,71210
31264,Bob,40,Los Angeles,54199
31265,Charlie,22,Los Angeles,39041
31266,Charlie,26,Houston,99145
31267,Charlie,26,Houston,86550
31268,David,53,New York,49801
31269,Bob,27,New York,57000
31270,Alice,36,Los Angeles,48335
31271,Bob,57,New York,42457
31272,Alice,38,Chicago,94207
31273,Alice,39,Los Angeles,41091
31274,David,51,Chicago,63555
31275,Charlie,28,New York,78431
31276,Alice,24,Los Angeles,33842
31277,Alice,32,Houston,40843
31278,Charlie,45,New York,44471
31279,Bob,55,Los Angeles,57058
31280,David,45,New York,62886
31281,David,57,New York,32069
31282,Bob,22,Los Angeles,85428
31283,David,59,Los Angeles,76178
31284,David,48,Houston,71045
31285,David,27,Los Angeles,91635
31286,David,56,Los Angeles,59077
31287,David,31,Los Angeles,80765
31288,Bob,27,Chicago,97671
31289,Bob,26,Chicago,40383
31290,Charlie,43,Los Angeles,37170
31291,Alice,48,Los Angeles,38941
31292,Charlie,40,Chicago,35930
31293,Alice,55,Houston,88276
31294,Bob,41,Los Angeles,55385
31295,Bob,20,New York,31276
31296,Bob,35,New York,96508
31297,Bob,28,Houston,85311
31298,Bob,33,New York,39268
31299,Bob,36,Houston,37458
31300,Alice,51,Chicago,31174
31301,Alice,38,Chicago,99241
31302,Alice,36,New York,99666
31303,Bob,41,New York,42819
31304,Bob,44,New York,44453
31305,David,55,Chicago,94183
31306,Alice,20,Chicago,76423
31307,Charlie,37,Los Angeles,78807
31308,Charlie,45,Houston,71292
31309,David,44,New York,88243
31310,David,26,Chicago,56798
31311,David,33,Houston,76625
31312,David,54,Los Angeles,76527
31313,David,53,New York,34005
31314,Bob,32,Los Angeles,81075
31315,David,28,Houston,79385
31316,Alice,21,Los Angeles,74357
31317,Charlie,35,New York,45344
31318,Alice,46,Los Angeles,91237
31319,Charlie,45,Chicago,73397
31320,Alice,31,Chicago,61725
31321,Charlie,44,New York,74831
31322,Alice,55,Chicago,99183
31323,Alice,53,Los Angeles,36123
31324,Bob,53,Chicago,39489
31325,Charlie,47,Chicago,94364
31326,Charlie,26,New York,53186
31327,Alice,58,Los Angeles,96050
31328,David,35,Chicago,52309
31329,Bob,52,Los Angeles,73812
31330,Bob,21,Houston,37362
31331,Alice,46,Houston,30364
31332,Alice,25,Houston,95283
31333,Alice,24,Los Angeles,75640
31334,Charlie,55,Houston,84096
31335,Bob,47,Houston,56608
31336,Charlie,37,New York,39934
31337,Alice,34,Los Angeles,62799
31338,Charlie,47,Los Angeles,75320
31339,Alice,22,New York,74086
31340,Alice,40,Houston,36519
31341,Charlie,46,Houston,52385
31342,David,36,New York,55575
31343,Alice,53,New York,66343
31344,David,53,Chicago,61904
31345,Alice,41,Houston,89805
31346,Charlie,58,Houston,54932
31347,David,31,Los Angeles,93214
31348,Bob,33,Chicago,37290
31349,Charlie,21,Los Angeles,74022
31350,Alice,53,New York,53908
31351,David,33,Los Angeles,97307
31352,Charlie,21,Houston,83567
31353,David,40,Los Angeles,50469
31354,Charlie,48,Houston,81307
31355,Bob,37,New York,36051
31356,Bob,27,New York,61467
31357,Alice,39,Los Angeles,76659
31358,Bob,56,New York,64010
31359,Alice,35,Chicago,65880
31360,Alice,22,New York,51652
31361,Bob,28,Houston,40899
31362,Bob,56,New York,87046
31363,Bob,38,Houston,64649
31364,David,26,Houston,61464
31365,David,32,Houston,63997
31366,David,48,Los Angeles,56648
31367,Bob,34,Chicago,56588
31368,David,30,Houston,82839
31369,Charlie,21,Los Angeles,37476
31370,Alice,31,New York,59201
31371,Bob,46,Los Angeles,37595
31372,David,57,Los Angeles,62260
31373,Alice,23,Chicago,40599
31374,Bob,47,Chicago,65114
31375,David,27,Chicago,96061
31376,David,33,Los Angeles,90798
31377,Charlie,30,Los Angeles,32856
31378,David,55,Houston,42656
31379,David,59,Los Angeles,88790
31380,David,30,New York,42969
31381,Bob,31,New York,59401
31382,Alice,43,New York,93752
31383,Bob,36,New York,43334
31384,David,53,Houston,52180
31385,Bob,23,Los Angeles,80923
31386,Bob,28,Los Angeles,73004
31387,Bob,24,Los Angeles,99400
31388,Bob,24,Los Angeles,88102
31389,Bob,51,Houston,86837
31390,Charlie,53,Chicago,62845
31391,Charlie,38,Houston,93999
31392,Alice,47,Los Angeles,70639
31393,Charlie,59,Chicago,63395
31394,Alice,23,Houston,40429
31395,Bob,35,Los Angeles,73749
31396,David,23,Los Angeles,91794
31397,Alice,45,New York,56866
31398,Alice,41,Chicago,46732
31399,Bob,45,Chicago,35445
31400,Alice,41,Los Angeles,60982
31401,Charlie,26,Los Angeles,52018
31402,Charlie,21,Chicago,49559
31403,Alice,35,New York,81713
31404,David,56,Houston,34276
31405,David,40,Houston,46058
31406,Charlie,28,Houston,93465
31407,David,20,Chicago,71079
31408,David,57,Houston,76249
31409,Charlie,25,New York,87717
31410,Charlie,50,Los Angeles,33086
31411,Bob,25,Houston,69929
31412,Alice,47,Los Angeles,90001
31413,Bob,47,Houston,91535
31414,Charlie,30,Chicago,61520
31415,David,52,Chicago,78985
31416,Bob,37,New York,76319
31417,Bob,27,New York,42496
31418,Alice,39,Los Angeles,48921
31419,Charlie,42,New York,81430
31420,Alice,33,Houston,52049
31421,Alice,30,Houston,58595
31422,Bob,40,Los Angeles,86722
31423,Charlie,53,New York,96806
31424,Bob,25,Los Angeles,93746
31425,Bob,55,Houston,65677
31426,Bob,20,Houston,72836
31427,David,24,New York,43476
31428,Alice,34,Los Angeles,87691
31429,David,30,Houston,68403
31430,David,43,Houston,83614
31431,Bob,48,New York,40324
31432,Alice,24,New York,75396
31433,Charlie,36,Houston,99732
31434,Bob,59,Chicago,80202
31435,David,22,Houston,90934
31436,David,37,Los Angeles,60991
31437,David,50,Houston,94044
31438,Bob,45,Houston,68633
31439,Charlie,30,Houston,30630
31440,Alice,58,Houston,69574
31441,Charlie,56,Los Angeles,58691
31442,Charlie,36,Houston,96130
31443,Alice,50,Chicago,49942
31444,Charlie,35,New York,96823
31445,David,52,New York,93008
31446,Bob,30,Houston,46742
31447,Charlie,37,Houston,49752
31448,David,26,New York,98406
31449,David,36,Houston,34246
31450,Bob,50,Los Angeles,48219
31451,Alice,29,Los Angeles,65860
31452,Bob,30,Chicago,72905
31453,David,27,New York,62309
31454,Alice,53,Chicago,31543
31455,Alice,24,Los Angeles,90137
31456,David,20,Chicago,84770
31457,Alice,32,Chicago,57023
31458,David,59,New York,99592
31459,David,29,New York,63941
31460,Bob,35,Houston,89870
31461,David,43,Chicago,49040
31462,Charlie,30,New York,87208
31463,Alice,58,Chicago,67073
31464,Alice,51,Los Angeles,58395
31465,Bob,49,Houston,66270
31466,Charlie,36,New York,60376
31467,David,50,Chicago,38597
31468,Charlie,52,Chicago,73419
31469,Bob,41,Los Angeles,99915
31470,Alice,22,Los Angeles,32903
31471,Bob,44,Chicago,99544
31472,Alice,40,Los Angeles,38130
31473,Alice,44,Chicago,95569
31474,Alice,52,Chicago,83898
31475,Bob,54,Houston,76687
31476,Bob,22,New York,64368
31477,Bob,39,Los Angeles,51044
31478,Alice,58,Chicago,86541
31479,Bob,59,New York,49413
31480,David,28,New York,32145
31481,Alice,31,Los Angeles,74664
31482,Charlie,30,Los Angeles,45250
31483,Charlie,50,New York,36953
31484,David,59,Houston,69962
31485,Bob,42,Los Angeles,96477
31486,Bob,20,Chicago,78070
31487,Alice,40,Chicago,48429
31488,David,53,Chicago,64909
31489,Bob,40,Los Angeles,47888
31490,David,37,Houston,32192
31491,Bob,28,Chicago,80918
31492,Charlie,42,Houston,60304
31493,David,21,Los Angeles,39782
31494,David,55,New York,54957
31495,Alice,51,New York,42775
31496,Bob,57,Chicago,46163
31497,David,29,Los Angeles,60442
31498,Bob,38,Los Angeles,34216
31499,David,27,Los Angeles,74220
31500,Alice,20,Houston,36851
31501,Alice,30,New York,79506
31502,Alice,48,Los Angeles,53169
31503,Bob,45,New York,43468
31504,Bob,56,New York,34611
31505,Alice,52,Los Angeles,68999
31506,Charlie,24,Chicago,36024
31507,David,43,Los Angeles,60903
31508,Charlie,41,Chicago,98400
31509,David,41,New York,86601
31510,Alice,53,Los Angeles,87910
31511,Charlie,46,Houston,38667
31512,David,34,Los Angeles,33340
31513,Alice,49,New York,47444
31514,Alice,48,New York,52230
31515,Charlie,33,Houston,52691
31516,Alice,46,Los Angeles,62451
31517,Bob,28,Los Angeles,64875
31518,Alice,46,Chicago,85867
31519,David,49,Los Angeles,35822
31520,Bob,38,Los Angeles,82170
31521,Bob,38,Chicago,40429
31522,Charlie,21,Houston,52190
31523,Bob,44,Houston,69515
31524,Bob,36,Los Angeles,53680
31525,Alice,24,New York,77362
31526,Charlie,59,Los Angeles,39381
31527,Bob,46,New York,42120
31528,David,55,Los Angeles,79376
31529,Bob,37,Los Angeles,92681
31530,Bob,42,New York,66243
31531,Alice,57,Los Angeles,50137
31532,David,58,New York,79578
31533,Bob,25,New York,64914
31534,Alice,50,New York,83478
31535,David,31,Chicago,84963
31536,Bob,36,Los Angeles,45184
31537,David,22,Houston,34341
31538,Charlie,24,Chicago,67724
31539,Alice,31,Houston,98584
31540,Bob,52,Los Angeles,96151
31541,David,31,Chicago,58859
31542,Charlie,37,Chicago,35306
31543,David,30,Los Angeles,99062
31544,Alice,55,Chicago,92577
31545,Alice,48,New York,90301
31546,David,51,Los Angeles,62709
